ID,MONTHS_BALANCE,STATUS
5009631,-6,C
5009631,-7,X
5009631,-8,C
5009631,-9,X
5009631,-10,0
5009631,-11,C
5009631,-12,C
5009631,-13,C
5009631,-14,0
5009631,-15,1
5009631,-16,X
5009631,-17,C
5009631,-18,0
5009631,-19,C
5009631,-20,1
5009631,-21,X
5009632,0,0
5009632,-1,C
5009632,-2,C
5009632,-3,0
5009632,-4,X
5009632,-5,0
5009632,-6,C
5009632,-7,C
5009632,-8,X
5009632,-9,C
5009632,-10,X
5009632,-11,C
5009632,-12,C
5009632,-13,C
5009632,-14,0
5009632,-15,X
5009632,-16,C
5009632,-17,C
5009632,-18,C
5009632,-19,X
5009632,-20,X
5009632,-21,C
5009632,-22,X
5009632,-23,X
5009633,0,0
5009633,-1,2
5009633,-2,4
5009633,-3,3
5009633,-4,1
5009633,-5,0
5009633,-6,X
5009633,-7,0
5009634,0,0
5009634,-1,0
5009634,-2,C
5009634,-3,C
5009634,-4,C
5009634,-5,X
5009634,-6,C
5009634,-7,0
5009634,-8,C
5009634,-9,C
5009634,-10,C
5009634,-11,C
5009634,-12,X
5009634,-13,0
5009634,-14,X
5009634,-15,0
5009634,-16,C
5009634,-17,C
5009634,-18,C
5009634,-19,1
5009634,-20,0
5009634,-21,C
5009634,-22,C
5009634,-23,C
5009635,0,C
5009635,-1,C
5009635,-2,0
5009635,-3,0
5009635,-4,X
5009635,-5,0
5009635,-6,0
5009635,-7,C
5009635,-8,C
5009636,0,0
5009636,-1,X
5009636,-2,0
5009636,-3,C
5009636,-4,X
5009636,-5,0
5009636,-6,C
5009636,-7,C
5009636,-8,C
5009636,-9,0
5009637,0,C
5009637,-1,C
5009637,-2,0
5009637,-3,X
5009637,-4,X
5009637,-5,X
5009637,-6,C
5009638,0,X
5009638,-1,C
5009638,-2,X
5009638,-3,0
5009638,-4,C
5009638,-5,C
5009638,-6,0
5009638,-7,X
5009638,-8,C
5009638,-9,0
5009638,-10,C
5009638,-11,C
5009638,-12,C
5009638,-13,C
5009638,-14,0
5009638,-15,X
5009639,0,C
5009639,-1,C
5009639,-2,C
5009639,-3,1
5009639,-4,X
5009639,-5,X
5009639,-6,C
5009639,-7,0
5009639,-8,C
5009640,0,C
5009640,-1,C
5009640,-2,X
5009640,-3,0
5009640,-4,C
5009640,-5,0
5009640,-6,0
5009640,-7,X
5009640,-8,C
5009640,-9,X
5009641,0,C
5009641,-1,0
5009641,-2,X
5009641,-3,C
5009641,-4,C
5009641,-5,X
5009641,-6,C
5009641,-7,0
5009641,-8,C
5009641,-9,0
5009641,-10,C
5009641,-11,C
5009641,-12,C
5009641,-13,C
5009641,-14,C
5009641,-15,0
5009641,-16,C
5009641,-17,X
5009641,-18,C
5009641,-19,X
5009641,-20,0
5009642,0,C
5009642,-1,C
5009642,-2,X
5009642,-3,X
5009642,-4,0
5009642,-5,0
5009642,-6,X
5009642,-7,X
5009642,-8,0
5009642,-9,0
5009642,-10,C
5009642,-11,0
5009642,-12,0
5009642,-13,X
5009642,-14,C
5009643,0,C
5009643,-1,C
5009643,-2,C
5009643,-3,C
5009643,-4,0
5009643,-5,0
5009643,-6,C
5009643,-7,C
5009643,-8,C
5009643,-9,C
5009644,0,C
5009644,-1,C
5009644,-2,C
5009644,-3,X
5009644,-4,C
5009644,-5,X
5009644,-6,0
5009644,-7,0
5009645,0,C
5009645,-1,C
5009645,-2,C
5009645,-3,X
5009645,-4,0
5009645,-5,0
5009645,-6,C
5009646,0,C
5009646,-1,X
5009646,-2,C
5009646,-3,C
5009646,-4,C
5009646,-5,C
5009646,-6,X
5009646,-7,C
5009647,0,C
5009647,-1,C
5009647,-2,X
5009647,-3,0
5009647,-4,0
5009647,-5,X
5009647,-6,0
5009647,-7,0
5009647,-8,C
5009647,-9,X
5009647,-10,C
5009648,0,C
5009648,-1,C
5009648,-2,C
5009648,-3,C
5009648,-4,C
5009648,-5,C
5009648,-6,0
5009648,-7,C
5009648,-8,C
5009648,-9,0
5009648,-10,X
5009648,-11,C
5009648,-12,C
5009649,0,1
5009649,-1,C
5009649,-2,0
5009649,-3,X
5009650,0,X
5009650,-1,C
5009650,-2,X
5009650,-3,0
5009650,-4,C
5009650,-5,0
5009650,-6,C
5009651,0,0
5009651,-1,0
5009651,-2,C
5009651,-3,C
5009651,-4,C
5009652,0,C
5009652,-1,X
5009652,-2,C
5009652,-3,C
5009652,-4,0
5009652,-5,C
5009652,-6,X
5009652,-7,0
5009652,-8,C
5009652,-9,0
5009652,-10,X
5009652,-11,C
5009652,-12,1
5009652,-13,0
5009652,-14,X
5009652,-15,C
5009652,-16,C
5009652,-17,C
5009653,0,0
5009653,-1,0
5009653,-2,1
5009653,-3,C
5009653,-4,X
5009653,-5,C
5009654,0,C
5009654,-1,0
5009654,-2,0
5009654,-3,C
5009654,-4,X
5009654,-5,0
5009654,-6,X
5009654,-7,C
5009654,-8,C
5009654,-9,C
5009654,-10,0
5009654,-11,C
5009654,-12,C
5009654,-13,X
5009654,-14,0
5009654,-15,C
5009654,-16,0
5009654,-17,C
5009654,-18,C
5009654,-19,C
5009654,-20,X
5009654,-21,0
5009654,-22,C
5009654,-23,0
5009655,0,C
5009655,-1,0
5009655,-2,X
5009655,-3,0
5009655,-4,X
5009655,-5,C
5009655,-6,C
5009655,-7,0
5009655,-8,C
5009655,-9,X
5009656,0,C
5009656,-1,0
5009656,-2,X
5009656,-3,C
5009656,-4,X
5009657,0,C
5009657,-1,0
5009657,-2,C
5009657,-3,C
5009657,-4,C
5009657,-5,C
5009658,0,C
5009658,-1,X
5009658,-2,0
5009658,-3,C
5009658,-4,X
5009658,-5,C
5009658,-6,C
5009658,-7,1
5009658,-8,C
5009658,-9,0
5009658,-10,C
5009658,-11,0
5009658,-12,0
5009658,-13,C
5009658,-14,X
5009658,-15,X
5009658,-16,X
5009658,-17,0
5009658,-18,C
5009658,-19,C
5009658,-20,X
5009659,0,0
5009659,-1,C
5009659,-2,0
5009659,-3,C
5009659,-4,C
5009659,-5,X
5009659,-6,X
5009659,-7,0
5009659,-8,X
5009659,-9,C
5009659,-10,C
5009659,-11,C
5009659,-12,C
5009659,-13,0
5009659,-14,C
5009659,-15,C
5009659,-16,0
5009660,0,C
5009660,-1,0
5009660,-2,C
5009660,-3,C
5009660,-4,0
5009660,-5,X
5009660,-6,C
5009660,-7,C
5009660,-8,C
5009660,-9,0
5009660,-10,0
5009660,-11,0
5009660,-12,X
5009660,-13,C
5009661,0,0
5009661,-1,0
5009661,-2,C
5009661,-3,X
5009661,-4,C
5009661,-5,0
5009661,-6,0
5009661,-7,C
5009661,-8,X
5009661,-9,C
5009661,-10,C
5009661,-11,C
5009661,-12,0
5009661,-13,X
5009661,-14,C
5009661,-15,C
5009661,-16,X
5009661,-17,X
5009661,-18,C
5009661,-19,0
5009661,-20,C
5009661,-21,C
5009661,-22,C
5009661,-23,C
5009662,0,C
5009662,-1,C
5009662,-2,X
5009662,-3,X
5009662,-4,C
5009662,-5,C
5009662,-6,0
5009662,-7,C
5009662,-8,0
5009662,-9,0
5009662,-10,C
5009663,0,X
5009663,-1,C
5009663,-2,0
5009663,-3,C
5009663,-4,X
5009664,0,C
5009664,-1,X
5009664,-2,0
5009664,-3,X
5009664,-4,X
5009664,-5,0
5009664,-6,X
5009664,-7,0
5009664,-8,C
5009664,-9,C
5009664,-10,X
5009664,-11,C
5009664,-12,X
5009664,-13,C
5009664,-14,X
5009664,-15,0
5009664,-16,C
5009664,-17,C
5009664,-18,0
5009664,-19,X
5009665,0,0
5009665,-1,C
5009665,-2,0
5009665,-3,C
5009666,0,X
5009666,-1,C
5009666,-2,C
5009666,-3,C
5009666,-4,X
5009666,-5,C
5009666,-6,X
5009666,-7,0
5009666,-8,0
5009666,-9,0
5009666,-10,X
5009666,-11,C
5009666,-12,X
5009666,-13,0
5009666,-14,0
5009666,-15,0
5009666,-16,C
5009666,-17,X
5009667,0,C
5009667,-1,C
5009667,-2,C
5009667,-3,C
5009667,-4,C
5009667,-5,C
5009667,-6,C
5009667,-7,0
5009667,-8,0
5009667,-9,X
5009667,-10,1
5009667,-11,0
5009667,-12,C
5009667,-13,C
5009667,-14,C
5009667,-15,C
5009667,-16,X
5009667,-17,0
5009667,-18,C
5009667,-19,C
5009668,0,C
5009668,-1,0
5009668,-2,0
5009668,-3,X
5009668,-4,X
5009668,-5,X
5009668,-6,C
5009668,-7,1
5009669,0,C
5009669,-1,C
5009669,-2,X
5009669,-3,0
5009669,-4,0
5009669,-5,0
5009669,-6,C
5009669,-7,C
5009669,-8,0
5009669,-9,0
5009669,-10,C
5009669,-11,0
5009669,-12,1
5009669,-13,1
5009669,-14,C
5009669,-15,0
5009669,-16,C
5009669,-17,C
5009670,0,X
5009670,-1,C
5009670,-2,1
5009670,-3,1
5009670,-4,X
5009670,-5,C
5009670,-6,0
5009670,-7,X
5009671,0,2
5009671,-1,2
5009671,-2,1
5009671,-3,2
5009671,-4,0
5009671,-5,0
5009671,-6,2
5009672,0,C
5009672,-1,0
5009672,-2,1
5009672,-3,C
5009672,-4,0
5009672,-5,C
5009672,-6,C
5009672,-7,0
5009672,-8,0
5009672,-9,C
5009672,-10,0
5009672,-11,C
5009672,-12,X
5009672,-13,C
5009672,-14,C
5009672,-15,C
5009673,0,C
5009673,-1,C
5009673,-2,0
5009673,-3,C
5009673,-4,0
5009673,-5,C
5009673,-6,C
5009673,-7,0
5009673,-8,0
5009673,-9,C
5009674,0,0
5009674,-1,0
5009674,-2,C
5009674,-3,C
5009674,-4,X
5009674,-5,C
5009674,-6,C
5009674,-7,0
5009674,-8,C
5009674,-9,0
5009674,-10,0
5009674,-11,C
5009674,-12,X
5009674,-13,C
5009674,-14,X
5009674,-15,C
5009674,-16,0
5009674,-17,X
5009674,-18,C
5009674,-19,0
5009674,-20,C
5009674,-21,C
5009674,-22,C
5009675,0,C
5009675,-1,0
5009675,-2,C
5009675,-3,C
5009675,-4,C
5009675,-5,C
5009675,-6,0
5009675,-7,C
5009675,-8,X
5009675,-9,C
5009675,-10,X
5009675,-11,X
5009676,0,C
5009676,-1,0
5009676,-2,0
5009676,-3,X
5009676,-4,X
5009676,-5,C
5009676,-6,C
5009676,-7,0
5009676,-8,0
5009676,-9,X
5009676,-10,C
5009676,-11,0
5009676,-12,X
5009677,0,X
5009677,-1,0
5009677,-2,1
5009677,-3,0
5009677,-4,1
5009677,-5,C
5009677,-6,C
5009677,-7,C
5009678,0,C
5009678,-1,X
5009678,-2,0
5009678,-3,X
5009678,-4,0
5009678,-5,C
5009678,-6,0
5009678,-7,0
5009678,-8,C
5009678,-9,0
5009678,-10,0
5009678,-11,C
5009678,-12,C
5009678,-13,C
5009678,-14,C
5009678,-15,C
5009678,-16,0
5009678,-17,0
5009678,-18,0
5009678,-19,X
5009678,-20,C
5009678,-21,0
5009678,-22,0
5009678,-23,0
5009679,0,X
5009679,-1,0
5009679,-2,1
5009679,-3,0
5009679,-4,C
5009679,-5,X
5009679,-6,0
5009680,0,0
5009680,-1,C
5009680,-2,C
5009680,-3,0
5009680,-4,C
5009680,-5,X
5009680,-6,C
5009680,-7,C
5009680,-8,X
5009680,-9,C
5009681,0,0
5009681,-1,C
5009681,-2,C
5009681,-3,C
5009681,-4,C
5009681,-5,X
5009681,-6,0
5009681,-7,0
5009681,-8,C
5009681,-9,X
5009681,-10,0
5009681,-11,C
5009681,-12,C
5009681,-13,C
5009681,-14,C
5009681,-15,X
5009681,-16,C
5009681,-17,0
5009681,-18,0
5009681,-19,C
5009681,-20,X
5009681,-21,0
5009681,-22,C
5009682,0,0
5009682,-1,C
5009682,-2,0
5009682,-3,0
5009682,-4,C
5009682,-5,0
5009682,-6,C
5009682,-7,C
5009682,-8,C
5009682,-9,C
5009682,-10,X
5009682,-11,0
5009682,-12,X
5009682,-13,1
5009682,-14,0
5009682,-15,0
5009682,-16,1
5009683,0,C
5009683,-1,C
5009683,-2,0
5009683,-3,X
5009683,-4,0
5009683,-5,C
5009683,-6,X
5009683,-7,X
5009683,-8,0
5009683,-9,C
5009683,-10,X
5009683,-11,C
5009684,0,C
5009684,-1,C
5009684,-2,0
5009684,-3,C
5009684,-4,X
5009684,-5,0
5009684,-6,0
5009684,-7,C
5009684,-8,0
5009684,-9,C
5009684,-10,0
5009684,-11,X
5009684,-12,C
5009685,0,X
5009685,-1,C
5009685,-2,X
5009685,-3,0
5009685,-4,C
5009685,-5,C
5009685,-6,0
5009685,-7,0
5009685,-8,C
5009685,-9,X
5009685,-10,0
5009685,-11,X
5009686,0,0
5009686,-1,C
5009686,-2,C
5009686,-3,C
5009686,-4,X
5009686,-5,X
5009686,-6,C
5009686,-7,C
5009686,-8,0
5009686,-9,C
5009686,-10,0
5009687,0,C
5009687,-1,C
5009687,-2,0
5009687,-3,X
5009687,-4,C
5009687,-5,0
5009687,-6,C
5009687,-7,C
5009687,-8,C
5009687,-9,X
5009687,-10,C
5009687,-11,0
5009687,-12,X
5009687,-13,1
5009687,-14,C
5009687,-15,X
5009687,-16,0
5009687,-17,C
5009687,-18,C
5009688,0,C
5009688,-1,C
5009688,-2,C
5009688,-3,X
5009688,-4,C
5009688,-5,X
5009688,-6,C
5009688,-7,1
5009688,-8,0
5009689,0,X
5009689,-1,C
5009689,-2,X
5009689,-3,X
5009689,-4,0
5009689,-5,C
5009689,-6,C
5009689,-7,X
5009689,-8,X
5009689,-9,C
5009689,-10,C
5009689,-11,0
5009689,-12,C
5009689,-13,X
5009689,-14,X
5009689,-15,C
5009690,0,C
5009690,-1,C
5009690,-2,X
5009690,-3,0
5009690,-4,0
5009690,-5,C
5009690,-6,C
5009690,-7,C
5009690,-8,C
5009690,-9,C
5009690,-10,C
5009690,-11,0
5009690,-12,X
5009690,-13,C
5009690,-14,0
5009690,-15,C
5009690,-16,C
5009690,-17,X
5009690,-18,X
5009690,-19,0
5009690,-20,C
5009690,-21,0
5009690,-22,C
5009691,0,X
5009691,-1,0
5009691,-2,C
5009691,-3,0
5009691,-4,C
5009692,0,C
5009692,-1,C
5009692,-2,C
5009692,-3,0
5009692,-4,X
5009692,-5,C
5009692,-6,C
5009692,-7,X
5009692,-8,C
5009692,-9,C
5009692,-10,X
5009692,-11,0
5009693,0,C
5009693,-1,0
5009693,-2,X
5009693,-3,C
5009694,0,0
5009694,-1,0
5009694,-2,C
5009694,-3,1
5009694,-4,C
5009695,0,C
5009695,-1,0
5009695,-2,C
5009695,-3,X
5009695,-4,0
5009695,-5,C
5009695,-6,C
5009695,-7,C
5009695,-8,0
5009695,-9,0
5009695,-10,0
5009695,-11,C
5009695,-12,0
5009695,-13,C
5009695,-14,C
5009695,-15,C
5009695,-16,X
5009695,-17,0
5009695,-18,C
5009695,-19,0
5009695,-20,X
5009696,0,0
5009696,-1,X
5009696,-2,0
5009696,-3,C
5009696,-4,C
5009696,-5,C
5009696,-6,0
5009697,0,C
5009697,-1,C
5009697,-2,0
5009697,-3,0
5009697,-4,C
5009697,-5,X
5009698,0,C
5009698,-1,X
5009698,-2,X
5009698,-3,C
5009698,-4,C
5009699,0,C
5009699,-1,C
5009699,-2,C
5009699,-3,0
5009699,-4,C
5009699,-5,C
5009699,-6,C
5009699,-7,C
5009699,-8,C
5009699,-9,X
5009699,-10,C
5009699,-11,C
5009699,-12,C
5009699,-13,C
5009699,-14,X
5009699,-15,C
5009699,-16,C
5009699,-17,X
5009699,-18,0
5009699,-19,C
5009700,0,0
5009700,-1,X
5009700,-2,X
5009700,-3,C
5009700,-4,C
5009700,-5,C
5009700,-6,0
5009700,-7,C
5009700,-8,X
5009700,-9,X
5009700,-10,X
5009700,-11,C
5009700,-12,C
5009700,-13,C
5009700,-14,0
5009700,-15,0
5009700,-16,X
5009700,-17,C
5009700,-18,0
5009701,0,0
5009701,-1,X
5009701,-2,C
5009701,-3,1
5009701,-4,0
5009701,-5,0
5009701,-6,X
5009701,-7,C
5009701,-8,C
5009701,-9,C
5009701,-10,X
5009701,-11,X
5009701,-12,0
5009701,-13,C
5009701,-14,C
5009701,-15,X
5009702,0,C
5009702,-1,0
5009702,-2,C
5009702,-3,C
5009702,-4,C
5009702,-5,C
5009702,-6,0
5009702,-7,1
5009702,-8,C
5009702,-9,0
5009702,-10,X
5009702,-11,C
5009703,0,C
5009703,-1,X
5009703,-2,0
5009703,-3,C
5009703,-4,0
5009704,0,0
5009704,-1,C
5009704,-2,0
5009704,-3,X
5009704,-4,C
5009704,-5,C
5009704,-6,C
5009704,-7,0
5009704,-8,C
5009704,-9,C
5009704,-10,C
5009704,-11,C
5009704,-12,X
5009704,-13,0
5009705,0,0
5009705,-1,0
5009705,-2,C
5009705,-3,0
5009705,-4,0
5009705,-5,0
5009705,-6,0
5009705,-7,0
5009705,-8,0
5009705,-9,X
5009705,-10,C
5009705,-11,0
5009705,-12,C
5009705,-13,C
5009705,-14,C
5009705,-15,C
5009705,-16,X
5009705,-17,C
5009705,-18,0
5009705,-19,0
5009705,-20,0
5009705,-21,C
5009705,-22,X
5009705,-23,0
5009706,0,C
5009706,-1,C
5009706,-2,C
5009706,-3,C
5009706,-4,X
5009706,-5,X
5009706,-6,C
5009706,-7,C
5009706,-8,C
5009706,-9,0
5009707,0,X
5009707,-1,C
5009707,-2,C
5009707,-3,C
5009708,0,C
5009708,-1,X
5009708,-2,C
5009708,-3,C
5009708,-4,X
5009708,-5,X
5009708,-6,X
5009708,-7,X
5009708,-8,X
5009708,-9,C
5009708,-10,C
5009708,-11,0
5009708,-12,0
5009708,-13,C
5009708,-14,C
5009709,0,0
5009709,-1,0
5009709,-2,C
5009709,-3,C
5009709,-4,0
5009709,-5,0
5009709,-6,C
5009709,-7,1
5009709,-8,C
5009709,-9,X
5009709,-10,C
5009709,-11,X
5009709,-12,C
5009710,0,3
5009710,-1,1
5009710,-2,X
5009710,-3,2
5009710,-4,0
5009710,-5,1
5009710,-6,3
5009710,-7,1
5009710,-8,0
5009711,0,0
5009711,-1,C
5009711,-2,0
5009711,-3,X
5009711,-4,C
5009711,-5,X
5009711,-6,C
5009711,-7,C
5009711,-8,X
5009711,-9,C
5009711,-10,0
5009711,-11,C
5009711,-12,C
5009711,-13,C
5009711,-14,0
5009711,-15,C
5009711,-16,C
5009711,-17,0
5009711,-18,C
5009711,-19,C
5009711,-20,C
5009712,0,X
5009712,-1,C
5009712,-2,C
5009712,-3,C
5009712,-4,X
5009712,-5,C
5009712,-6,C
5009712,-7,0
5009713,0,C
5009713,-1,C
5009713,-2,C
5009713,-3,C
5009713,-4,C
5009714,0,C
5009714,-1,X
5009714,-2,C
5009714,-3,C
5009714,-4,0
5009715,0,C
5009715,-1,X
5009715,-2,C
5009715,-3,0
5009715,-4,C
5009715,-5,C
5009715,-6,C
5009715,-7,X
5009715,-8,C
5009715,-9,C
5009715,-10,C
5009715,-11,0
5009715,-12,X
5009715,-13,C
5009715,-14,X
5009716,0,C
5009716,-1,C
5009716,-2,C
5009716,-3,C
5009716,-4,C
5009716,-5,0
5009716,-6,C
5009716,-7,X
5009716,-8,C
5009716,-9,C
5009717,0,C
5009717,-1,C
5009717,-2,C
5009717,-3,1
5009717,-4,0
5009717,-5,C
5009717,-6,0
5009717,-7,X
5009717,-8,C
5009717,-9,C
5009717,-10,C
5009717,-11,C
5009717,-12,X
5009717,-13,0
5009717,-14,C
5009717,-15,C
5009717,-16,C
5009717,-17,C
5009717,-18,0
5009717,-19,0
5009717,-20,C
5009717,-21,0
5009717,-22,C
5009717,-23,0
5009718,0,X
5009718,-1,0
5009718,-2,0
5009718,-3,C
5009718,-4,X
5009718,-5,C
5009718,-6,0
5009718,-7,X
5009718,-8,C
5009718,-9,0
5009718,-10,X
5009718,-11,C
5009718,-12,X
5009718,-13,0
5009719,0,C
5009719,-1,C
5009719,-2,X
5009719,-3,C
5009719,-4,0
5009719,-5,0
5009720,0,0
5009720,-1,X
5009720,-2,X
5009720,-3,C
5009720,-4,0
5009720,-5,C
5009720,-6,C
5009720,-7,C
5009720,-8,C
5009720,-9,0
5009720,-10,0
5009721,0,X
5009721,-1,0
5009721,-2,C
5009721,-3,0
5009721,-4,X
5009721,-5,C
5009721,-6,C
5009721,-7,0
5009721,-8,C
5009721,-9,C
5009721,-10,C
5009721,-11,C
5009721,-12,0
5009721,-13,X
5009721,-14,0
5009721,-15,X
5009721,-16,C
5009721,-17,C
5009721,-18,C
5009721,-19,C
5009721,-20,C
5009721,-21,C
5009721,-22,C
5009721,-23,0
5009722,0,X
5009722,-1,C
5009722,-2,C
5009722,-3,C
5009722,-4,X
5009723,0,X
5009723,-1,C
5009723,-2,X
5009723,-3,0
5009723,-4,0
5009723,-5,X
5009723,-6,0
5009723,-7,C
5009723,-8,0
5009723,-9,X
5009723,-10,C
5009723,-11,C
5009723,-12,0
5009724,0,C
5009724,-1,C
5009724,-2,X
5009724,-3,0
5009725,0,C
5009725,-1,X
5009725,-2,C
5009725,-3,0
5009725,-4,0
5009725,-5,C
5009725,-6,0
5009725,-7,0
5009725,-8,0
5009725,-9,0
5009725,-10,C
5009725,-11,C
5009725,-12,X
5009725,-13,0
5009725,-14,C
5009725,-15,0
5009725,-16,X
5009725,-17,0
5009725,-18,C
5009725,-19,0
5009725,-20,0
5009725,-21,0
5009726,0,C
5009726,-1,C
5009726,-2,C
5009726,-3,X
5009726,-4,C
5009726,-5,C
5009726,-6,C
5009726,-7,C
5009726,-8,1
5009726,-9,C
5009726,-10,C
5009726,-11,0
5009726,-12,C
5009726,-13,C
5009726,-14,C
5009726,-15,C
5009726,-16,0
5009726,-17,C
5009726,-18,C
5009726,-19,X
5009727,0,0
5009727,-1,0
5009727,-2,0
5009727,-3,0
5009727,-4,X
5009728,0,C
5009728,-1,0
5009728,-2,0
5009728,-3,C
5009728,-4,X
5009728,-5,C
5009728,-6,C
5009728,-7,C
5009728,-8,0
5009728,-9,C
5009728,-10,C
5009728,-11,X
5009728,-12,0
5009728,-13,1
5009728,-14,0
5009728,-15,C
5009728,-16,0
5009728,-17,C
5009728,-18,0
5009728,-19,C
5009728,-20,0
5009728,-21,0
5009729,0,X
5009729,-1,X
5009729,-2,X
5009729,-3,C
5009729,-4,0
5009729,-5,C
5009729,-6,1
5009729,-7,X
5009729,-8,0
5009729,-9,X
5009729,-10,0
5009729,-11,0
5009729,-12,C
5009729,-13,C
5009729,-14,X
5009729,-15,0
5009729,-16,X
5009729,-17,C
5009729,-18,C
5009729,-19,0
5009729,-20,C
5009729,-21,0
5009729,-22,0
5009729,-23,X
5009730,0,0
5009730,-1,C
5009730,-2,X
5009730,-3,X
5009730,-4,X
5009730,-5,X
5009730,-6,C
5009730,-7,C
5009731,0,0
5009731,-1,0
5009731,-2,X
5009731,-3,C
5009731,-4,X
5009731,-5,1
5009731,-6,C
5009731,-7,C
5009731,-8,C
5009731,-9,0
5009731,-10,X
5009731,-11,0
5009731,-12,0
5009731,-13,C
5009732,0,5
5009732,-1,0
5009732,-2,2
5009732,-3,2
5009732,-4,2
5009732,-5,C
5009732,-6,C
5009732,-7,0
5009732,-8,1
5009732,-9,C
5009732,-10,1
5009732,-11,2
5009732,-12,0
5009732,-13,2
5009732,-14,2
5009732,-15,2
5009732,-16,4
5009732,-17,0
5009732,-18,C
5009732,-19,2
5009732,-20,2
5009732,-21,2
5009732,-22,1
5009732,-23,3
5009733,0,X
5009733,-1,X
5009733,-2,X
5009733,-3,X
5009733,-4,C
5009733,-5,C
5009733,-6,C
5009733,-7,C
5009733,-8,X
5009733,-9,X
5009733,-10,C
5009734,0,X
5009734,-1,C
5009734,-2,C
5009734,-3,C
5009734,-4,C
5009734,-5,C
5009734,-6,C
5009734,-7,C
5009734,-8,0
5009734,-9,X
5009734,-10,X
5009734,-11,C
5009735,0,C
5009735,-1,C
5009735,-2,0
5009735,-3,0
5009735,-4,C
5009735,-5,C
5009735,-6,C
5009735,-7,C
5009735,-8,C
5009735,-9,0
5009735,-10,C
5009735,-11,1
5009735,-12,C
5009735,-13,C
5009735,-14,0
5009735,-15,C
5009735,-16,0
5009735,-17,C
5009736,0,0
5009736,-1,C
5009736,-2,C
5009736,-3,0
5009736,-4,0
5009736,-5,1
5009736,-6,C
5009736,-7,0
5009736,-8,C
5009736,-9,0
5009736,-10,0
5009736,-11,C
5009736,-12,C
5009736,-13,X
5009737,0,C
5009737,-1,C
5009737,-2,C
5009737,-3,C
5009737,-4,C
5009737,-5,X
5009737,-6,C
5009738,0,1
5009738,-1,C
5009738,-2,0
5009738,-3,0
5009738,-4,0
5009738,-5,C
5009738,-6,0
5009738,-7,C
5009738,-8,0
5009738,-9,C
5009738,-10,C
5009738,-11,C
5009738,-12,1
5009738,-13,C
5009738,-14,X
5009738,-15,C
5009738,-16,C
5009738,-17,0
5009738,-18,0
5009738,-19,C
5009738,-20,C
5009739,0,C
5009739,-1,C
5009739,-2,C
5009739,-3,X
5009739,-4,C
5009739,-5,C
5009739,-6,C
5009739,-7,C
5009739,-8,0
5009739,-9,X
5009740,0,X
5009740,-1,X
5009740,-2,C
5009741,0,C
5009741,-1,C
5009741,-2,C
5009741,-3,C
5009742,0,X
5009742,-1,X
5009742,-2,X
5009742,-3,0
5009742,-4,C
5009742,-5,C
5009742,-6,C
5009742,-7,0
5009742,-8,C
5009743,0,0
5009743,-1,X
5009743,-2,C
5009743,-3,C
5009743,-4,C
5009743,-5,X
5009743,-6,0
5009743,-7,X
5009743,-8,C
5009743,-9,0
5009743,-10,X
5009743,-11,C
5009743,-12,C
5009743,-13,X
5009743,-14,X
5009743,-15,0
5009743,-16,X
5009743,-17,C
5009744,0,C
5009744,-1,0
5009744,-2,X
5009744,-3,C
5009744,-4,C
5009744,-5,X
5009744,-6,0
5009744,-7,C
5009744,-8,X
5009744,-9,C
5009744,-10,C
5009744,-11,C
5009744,-12,C
5009744,-13,0
5009745,0,C
5009745,-1,X
5009745,-2,X
5009745,-3,C
5009745,-4,0
5009745,-5,X
5009745,-6,X
5009745,-7,X
5009745,-8,X
5009745,-9,C
5009745,-10,C
5009745,-11,0
5009745,-12,C
5009745,-13,0
5009745,-14,X
5009745,-15,0
5009745,-16,X
5009745,-17,C
5009745,-18,C
5009745,-19,C
5009745,-20,C
5009745,-21,X
5009746,0,C
5009746,-1,C
5009746,-2,C
5009746,-3,C
5009746,-4,X
5009746,-5,C
5009746,-6,C
5009746,-7,C
5009746,-8,C
5009746,-9,0
5009746,-10,X
5009746,-11,C
5009746,-12,X
5009746,-13,C
5009746,-14,X
5009746,-15,C
5009746,-16,C
5009746,-17,C
5009746,-18,C
5009746,-19,C
5009746,-20,X
5009746,-21,X
5009746,-22,C
5009746,-23,C
5009747,0,C
5009747,-1,0
5009747,-2,C
5009747,-3,C
5009747,-4,C
5009747,-5,0
5009747,-6,C
5009747,-7,C
5009747,-8,C
5009747,-9,X
5009747,-10,C
5009747,-11,0
5009747,-12,C
5009747,-13,C
5009747,-14,X
5009747,-15,C
5009747,-16,X
5009747,-17,C
5009747,-18,C
5009747,-19,X
5009747,-20,C
5009747,-21,X
5009748,0,C
5009748,-1,C
5009748,-2,X
5009748,-3,C
5009748,-4,C
5009748,-5,C
5009748,-6,C
5009748,-7,C
5009748,-8,C
5009748,-9,0
5009748,-10,C
5009748,-11,C
5009749,0,0
5009749,-1,C
5009749,-2,C
5009749,-3,X
5009749,-4,0
5009749,-5,C
5009749,-6,C
5009749,-7,0
5009749,-8,C
5009749,-9,0
5009749,-10,C
5009749,-11,0
5009749,-12,C
5009749,-13,0
5009749,-14,C
5009749,-15,X
5009749,-16,X
5009750,0,C
5009750,-1,0
5009750,-2,X
5009750,-3,C
5009750,-4,C
5009750,-5,X
5009750,-6,C
5009750,-7,0
5009750,-8,0
5009750,-9,0
5009750,-10,C
5009750,-11,0
5009750,-12,C
5009750,-13,C
